Building ID,Owner ID,zip_code,neighborhood,block,address,building_class_category,tax_class,building_class,year_built,LandUse
17849,O33609,11220,SUNSET PARK,848,5714 6 AVENUE,03 THREE FAMILY HOMES,1,C0,1910,2
17850,O367110,11232,SUNSET PARK,685,814 5 AVENUE,07  RENTALS - WALKUP APARTMENTS,2A,C3,1910,2
17851,O143890,11206,WILLIAMSBURG-EAST,2276,727 FLUSHING AVE,02 TWO FAMILY HOMES,1,S2,1931,4
17852,O93988,11211,WILLIAMSBURG-EAST,2769,273 MANHATTAN AVENUE,13  CONDOS - ELEVATOR APARTMENTS,2,R4,2007,NA
17853,O44119,11211,WILLIAMSBURG-NORTH,2340,1 NORTH PIER,13  CONDOS - ELEVATOR APARTMENTS,2,R4,2007,NA
17854,O182817,11211,WILLIAMSBURG-SOUTH,2393,186 GRAND STREET,12  CONDOS - WALKUP APARTMENTS,2,R2,2008,NA
17855,O281762,11237,WYCKOFF HEIGHTS,3386,443 IRVING AVENUE,02 TWO FAMILY HOMES,1,B1,1905,1
17856,O143912,11237,WYCKOFF HEIGHTS,3238,113 WYCKOFF AVENUE,14  RENTALS - 4-10 UNIT,2A,S4,1931,4
17857,O356667,11228,BATH BEACH,6395,95 BAY 10TH STREET,02 TWO FAMILY HOMES,1,B3,1925,1
17858,O168170,11214,BATH BEACH,6373,28 BAY 23RD   STREET,03 THREE FAMILY HOMES,1,C0,1930,2
17859,O243123,11228,BATH BEACH,6394,8739 15TH AVENUE,03 THREE FAMILY HOMES,1,C0,1955,2
17860,O182811,11214,BATH BEACH,6398,141 BAY 13TH STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1919,2
17861,O332202,11209,BAY RIDGE,5907,7208 THIRD AVENUE,02 TWO FAMILY HOMES,1,S2,1932,4
17862,O58131,11209,BAY RIDGE,5952,528 76TH   STREET,02 TWO FAMILY HOMES,1,B1,1910,1
17863,O33598,11209,BAY RIDGE,6105,142 93RD   STREET,03 THREE FAMILY HOMES,1,C0,1925,2
17864,O256944,11209,BAY RIDGE,6009,568 82ND STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1922,2
17865,O281748,11221,BEDFORD STUYVESANT,1644,546 MADISON STREET,02 TWO FAMILY HOMES,1,B3,1901,1
17866,O83136,11233,BEDFORD STUYVESANT,1660,467 HALSEY STREET,02 TWO FAMILY HOMES,1,B3,1899,1
17867,O8068,11233,BEDFORD STUYVESANT,1668,764 HALSEY STREET,02 TWO FAMILY HOMES,2A,C3,1899,1
17868,O58127,11205,BEDFORD STUYVESANT,1762,226 SPENCER STREET,02 TWO FAMILY HOMES,1,B3,1901,1
17869,O133603,11233,BEDFORD STUYVESANT,1659,494 HANCOCK STREET,03 THREE FAMILY HOMES,1,C0,1899,2
17870,O94008,11206,BEDFORD STUYVESANT,1775,92 PULASKI STREET,03 THREE FAMILY HOMES,1,C0,1899,2
17871,O8062,11206,BEDFORD STUYVESANT,1589,63 LEWIS AVENUE,05  TAX CLASS 1 VACANT LAND,1B,V0,0,11
17872,O356660,11205,BEDFORD STUYVESANT,1716,53 SPENCER STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1931,2
17873,O267132,11221,BEDFORD STUYVESANT,1825,449 PUTNAM AVENUE,07  RENTALS - WALKUP APARTMENTS,2A,C3,1931,2
17874,O207420,11216,BEDFORD STUYVESANT,1664,423 MARCUS GARVEY BLVD,14  RENTALS - 4-10 UNIT,2B,S5,1910,4
17875,O83127,11221,BEDFORD STUYVESANT,1647,126 PATCHEN AVENUE,27  FACTORIES,4,F9,1931,6
17876,O256930,11219,BENSONHURST,5776,1466 68TH   STREET,03 THREE FAMILY HOMES,1,C0,1910,2
17877,O292677,11204,BENSONHURST,6163,2046 BAY RIDGE AVENUE,07  RENTALS - WALKUP APARTMENTS,2A,C2,1927,2
17878,O256928,11204,BENSONHURST,6193,1776 72ND STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1923,2
17879,O193624,11204,BENSONHURST,6228,1908 BAY RIDGE PARKWAY,07  RENTALS - WALKUP APARTMENTS,2A,C2,1931,2
17880,O281724,11214,BENSONHURST,6314,1783 84TH STREET,22  STORE BUILDINGS,4,K1,1979,5
17881,O58113,11201,BOERUM HILL,396,304 WARREN STREET,15  CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,1900,NA
17882,O317426,11219,BOROUGH PARK,5433,1532 45TH STREET,01 ONE FAMILY HOMES,1,S1,1930,4
17883,O193626,11204,BOROUGH PARK,5533,1866 62ND STREET,01 ONE FAMILY HOMES,1,A1,1920,1
17884,O317428,11204,BOROUGH PARK,5487,1873 55TH   STREET,02 TWO FAMILY HOMES,1,B2,1925,1
17885,O243144,11204,BOROUGH PARK,5521,2050 60 STREET,03 THREE FAMILY HOMES,1,C0,1930,2
17886,O292680,11219,BOROUGH PARK,5623,1336 46TH STREET,03 THREE FAMILY HOMES,1,C0,1925,2
17887,O157727,11219,BOROUGH PARK,5687,928 56TH   STREET,03 THREE FAMILY HOMES,1,C0,1925,2
17888,O118907,11219,BOROUGH PARK,5706,1424 58TH   STREET,03 THREE FAMILY HOMES,1,C0,1970,2
17889,O392971,11219,BOROUGH PARK,5584,1064 39TH STREET,14  RENTALS - 4-10 UNIT,2A,S3,1930,4
17890,O133562,11212,BROWNSVILLE,3597,448 HERZL STREET,14  RENTALS - 4-10 UNIT,2A,S9,1930,4
17891,O207405,11207,BUSHWICK,3433,1066 DECATUR STREET,02 TWO FAMILY HOMES,1,B2,1910,1
17892,O8035,11221,BUSHWICK,3323,136 GROVE STREET,03 THREE FAMILY HOMES,1,C0,1931,2
17893,O157721,11237,BUSHWICK,3335,268 LINDEN STREET,03 THREE FAMILY HOMES,1,C0,1899,2
17894,O18893,11206,BUSHWICK,3172,102 CENTRAL AVENUE,05  TAX CLASS 1 VACANT LAND,1B,V0,0,11
17895,O133548,11237,BUSHWICK,3362,321 WOODBINE STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1931,2
17896,O58094,11237,BUSHWICK,3399,1348 HANCOCK STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1906,2
17897,O8028,11207,BUSHWICK,3420,39 SCHAEFER STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1912,2
17898,O8022,11237,BUSHWICK,3425,314 COVERT STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1906,2
17899,O317437,11221,BUSHWICK,3184,112 CENTRAL AVENUE,14  RENTALS - 4-10 UNIT,2A,S4,1931,4
17900,O133541,11221,BUSHWICK,3241,1131 BROADWAY,14  RENTALS - 4-10 UNIT,2A,S4,1901,4
17901,O143959,11207,BUSHWICK,3403,552 CENTRAL AVENUE,14  RENTALS - 4-10 UNIT,2A,S4,1906,4
17902,O143960,11207,BUSHWICK,3441,644 WILSON AVENUE,14  RENTALS - 4-10 UNIT,2A,S5,1906,4
17903,O218142,11225,CROWN HEIGHTS,1275,1194 UNION STREET,01 ONE FAMILY HOMES,1,A4,1915,1
17904,O367181,11213,CROWN HEIGHTS,1237,1074 PROSPECT PLACE,02 TWO FAMILY HOMES,1,B9,1901,1
17905,O207368,11213,CROWN HEIGHTS,1222,1272 BERGEN STREET,03 THREE FAMILY HOMES,1,C0,1899,2
17906,O292714,11216,CROWN HEIGHTS,1208,1362 PACIFIC STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1905,2
17907,O18906,11216,CROWN HEIGHTS,1219,657 ST MARKS AVENUE,07  RENTALS - WALKUP APARTMENTS,2B,C1,1900,2
17908,O18907,11213,CROWN HEIGHTS,1414,743 CROWN STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1923,2
17909,O292725,11207,CYPRESS HILLS,3667,2587 ATLANTIC AVENUE,14  RENTALS - 4-10 UNIT,2A,S9,1905,NA
17910,O207364,11207,CYPRESS HILLS,3667,2587 ATLANTIC AVENUE,14  RENTALS - 4-10 UNIT,2A,S9,1905,NA
17911,O256886,11201,DOWNTOWN-FULTON FERRY,32,37 BRIDGE STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,1916,NA
17912,O317445,11201,DOWNTOWN-METROTECH,133,306 GOLD STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
17913,O256878,11201,DOWNTOWN-METROTECH,2058,365 BRIDGE STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,1800,NA
17914,O267159,11201,DOWNTOWN-METROTECH,2058,365 BRIDGE STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,1800,NA
17915,O381997,11201,DOWNTOWN-METROTECH,2060,150 MYRTLE AVENUE,13  CONDOS - ELEVATOR APARTMENTS,2,R4,2007,NA
17916,O83091,11228,DYKER HEIGHTS,5913,955 73RD STREET,02 TWO FAMILY HOMES,1,B1,1925,1
17917,O8007,11207,EAST NEW YORK,3824,662 LIVONIA AVENUE,27  FACTORIES,4,F9,1930,6
17918,O107885,11207,EAST NEW YORK,3708,486 LIBERTY AVENUE,37  RELIGIOUS FACILITIES,4,M1,1920,8
17919,O342506,11218,FLATBUSH-CENTRAL,5071,34 STRATFORD ROAD,03 THREE FAMILY HOMES,1,C0,1920,2
17920,O392999,11225,FLATBUSH-LEFFERTS GARDEN,1320,277 LEFFERTS AVENUE,02 TWO FAMILY HOMES,1,B1,1910,1
17921,O381987,11225,FLATBUSH-LEFFERTS GARDEN,5047,218 HAWTHORNE STREET,03 THREE FAMILY HOMES,1,C0,1915,2
17922,O292747,11205,FORT GREENE,2044,135 CARLTON AVE,02 TWO FAMILY HOMES,1,B2,1901,1
17923,O118934,11231,GOWANUS,444,376 PRESIDENT STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,1938,NA
17924,O256874,0,GRAVESEND,6903,STILLWELL AVENUE,05  TAX CLASS 1 VACANT LAND,1B,V0,0,11
17925,O193693,11204,GRAVESEND,6596,1565 WEST 11TH   STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1925,2
17926,O367196,11222,GREENPOINT,2644,967 LORIMER STREET,01 ONE FAMILY HOMES,1,A9,1901,1
17927,O256859,11222,GREENPOINT,2540,128 INDIA STREET,07  RENTALS - WALKUP APARTMENTS,2A,C4,1931,2
17928,O393022,11218,KENSINGTON,5331,432 CONEY ISLAND AVENUE,02 TWO FAMILY HOMES,1,S2,1910,4
17929,O133529,11218,KENSINGTON,5338,513-517 CHURCH AVENUE,22  STORE BUILDINGS,4,K1,1931,5
17930,O144009,11229,MADISON,6804,2108 QUENTIN ROAD,02 TWO FAMILY HOMES,1,B2,1920,1
17931,O218160,11210,MIDWOOD,7609,1045 EAST 27TH   STREET,03 THREE FAMILY HOMES,1,C0,1920,2
17932,O107870,11234,MILL BASIN,8592,2314 NATIONAL DRIVE,01 ONE FAMILY HOMES,1,A1,1970,1
17933,O243217,11233,OCEAN HILL,1493,741 MACON STREET,02 TWO FAMILY HOMES,1,B3,1899,1
17934,O306365,11233,OCEAN HILL,1509,456 BAINBRIDGE STREET,02 TWO FAMILY HOMES,1,B9,1899,1
17935,O317449,11233,OCEAN HILL,1487,841 HANCOCK STREET,03 THREE FAMILY HOMES,1,C0,1899,2
17936,O292757,11223,OCEAN PARKWAY-NORTH,6661,1841 EAST 4TH STREET,01 ONE FAMILY HOMES,1,A1,1925,1
17937,O107863,11230,OCEAN PARKWAY-NORTH,6614,1568 EAST 8TH STREET,02 TWO FAMILY HOMES,1,B2,1925,1
17938,O157671,11218,OCEAN PARKWAY-NORTH,5385,588 EAST 2ND   STREET,07  RENTALS - WALKUP APARTMENTS,2A,C3,1930,2
17939,O267173,11223,OCEAN PARKWAY-SOUTH,7090,1937 EAST 8 STREET,02 TWO FAMILY HOMES,1,B2,1920,1
17940,O182749,11223,OCEAN PARKWAY-SOUTH,7134,2225 EAST 7TH STREET,07  RENTALS - WALKUP APARTMENTS,2A,C2,1931,2
17941,O256836,11215,PARK SLOPE,976,"457 3RD STREET, 3L                       ",09  COOPS - WALKUP APARTMENTS,2C,C6,1920,2
17942,O218193,11215,PARK SLOPE,987,"270 5TH STREET, 3D                       ",09  COOPS - WALKUP APARTMENTS,2,C6,1911,2
17943,O256809,11217,PARK SLOPE,949,675 SACKETT STREET,13  CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
17944,O256804,11215,PARK SLOPE SOUTH,1017,339 11TH STREET,02 TWO FAMILY HOMES,1,B3,1901,1
17945,O342560,11238,PROSPECT HEIGHTS,1130,731 DEAN STREET,04  TAX CLASS 1 CONDOS,1C,R6,2012,NA
17946,O182741,11238,PROSPECT HEIGHTS,1171,"315 SAINT JOHNS PLACE, 6D                ",10  COOPS - ELEVATOR APARTMENTS,2,D4,1921,3
17947,O292762,11220,SUNSET PARK,759,760 46 STREET,02 TWO FAMILY HOMES,1,B1,1925,1
17948,O342563,11220,SUNSET PARK,768,775 48TH   STREET,02 TWO FAMILY HOMES,1,B1,1930,1
17949,O18948,11232,SUNSET PARK,917,563 41ST   STREET,02 TWO FAMILY HOMES,1,B1,1910,1
17950,O133519,11220,SUNSET PARK,783,426 49TH STREET,07  RENTALS - WALKUP APARTMENTS,2B,C1,1931,2
17951,O68497,11220,SUNSET PARK,783,434 49TH STREET,07  RENTALS - WALKUP APARTMENTS,2B,C1,1931,2
17952,O18951,11211,WILLIAMSBURG-EAST,2740,191 WITHERS STREET,01 ONE FAMILY HOMES,1,A9,1899,1
17953,O94093,11206,WILLIAMSBURG-EAST,2242,153 LORIMER STREET,31  COMMERCIAL VACANT LAND,4,V1,0,2
17954,O7959,11211,WILLIAMSBURG-NORTH,2321,72 ROEBLING STREET,12  CONDOS - WALKUP APARTMENTS,2,R2,2004,NA
17955,O267184,11211,WILLIAMSBURG-NORTH,2340,1 NORTH PIER,13  CONDOS - ELEVATOR APARTMENTS,2,R4,2007,NA
17956,O256789,11249,WILLIAMSBURG-SOUTH,2442,338 BERRY STREET,13  CONDOS - ELEVATOR APARTMENTS,,,0,NA
17957,O44239,11215,WINDSOR TERRACE,871,503 17TH   STREET,02 TWO FAMILY HOMES,1,B1,1920,1
17958,O267188,11218,WINDSOR TERRACE,5281,210 GREENWOOD AVENUE,02 TWO FAMILY HOMES,1,B2,1925,1
17959,O243268,11237,WYCKOFF HEIGHTS,3248,161 IRVING AVENUE,07  RENTALS - WALKUP APARTMENTS,2A,C2,1931,2
17960,O292773,11214,BATH BEACH,6414,8686 BAY PARKWAY,43 CONDO OFFICE BUILDINGS,4,RB,0,NA
17961,O94098,11209,BAY RIDGE,6031,75 86TH   STREET,01 ONE FAMILY HOMES,1,A5,1920,1
17962,O83059,11221,BEDFORD STUYVESANT,1614,200 VAN BUREN,02 TWO FAMILY HOMES,1,B3,1899,1
17963,O133494,11221,BEDFORD STUYVESANT,1626,163 STUYVESANT AVENUE,02 TWO FAMILY HOMES,1,B3,1899,1
17964,O83054,11221,BEDFORD STUYVESANT,1628,794 LEXINGTON AVENUE,02 TWO FAMILY HOMES,1,B3,1899,1
17965,O232687,11233,BEDFORD STUYVESANT,1667,678 HALSEY STREET,02 TWO FAMILY HOMES,1,B3,1899,1
17966,O267216,11233,BEDFORD STUYVESANT,1673,670 MACON STREET,02 TWO FAMILY HOMES,1,B3,1899,1
17967,O218223,11206,BEDFORD STUYVESANT,1756,167 VERNON AVENUE,02 TWO FAMILY HOMES,1,B1,1899,1
17968,O218228,11216,BEDFORD STUYVESANT,1797,406 GREENE AVENUE,02 TWO FAMILY HOMES,1,B9,1925,1
17969,O7949,11221,BEDFORD STUYVESANT,1825,388 MADISON ST,02 TWO FAMILY HOMES,1,B3,1899,1
17970,O94102,11216,BEDFORD STUYVESANT,1850,7 VERONA PLACE,02 TWO FAMILY HOMES,1,B3,1899,1
17971,O317471,11206,BEDFORD STUYVESANT,1771,176 TOMPKINS AVENUE,03 THREE FAMILY HOMES,1,C0,1931,2
17972,O107829,11221,BEDFORD STUYVESANT,1619,774 GREENE AVENUE,07 RENTALS - WALKUP APARTMENTS,2A,C3,1931,2
17973,O33478,11221,BEDFORD STUYVESANT,1806,511 QUINCY STREET,14 RENTALS - 4-10 UNIT,2A,S9,1931,4
17974,O68536,11216,BEDFORD STUYVESANT,2000,1189 FULTON STREET,31 COMMERCIAL VACANT LAND,4,V1,0,11
17975,O193734,11204,BENSONHURST,5567,1627 68TH STREET,02 TWO FAMILY HOMES,1,B2,1930,1
17976,O356515,11228,BENSONHURST,6270,7905 15TH AVENUE,02 TWO FAMILY HOMES,1,B1,1935,1
17977,O33471,11204,BOROUGH PARK,5498,1728 57TH STREET,01 ONE FAMILY HOMES,1,A2,1920,1
17978,O57998,11204,BOROUGH PARK,5532,6218 18 AVENUE,02 TWO FAMILY HOMES,1,S2,1931,4
17979,O292788,11218,BOROUGH PARK,5584,3920 FT HAMILTON PARKWAY,02 TWO FAMILY HOMES,1,S2,1899,4
17980,O18979,11219,BOROUGH PARK,5607,965 45TH   STREET,02 TWO FAMILY HOMES,1,B1,1925,1
17981,O118978,11221,BUSHWICK,3331,1183 GATES AVENUE,02 TWO FAMILY HOMES,1,B2,1920,1
17982,O144071,11237,BUSHWICK,3385,454 IRVING AVENUE,02 TWO FAMILY HOMES,1,B1,1905,1
17983,O107810,11237,BUSHWICK,3437,289 COOPER STREET,03 THREE FAMILY HOMES,1,C0,2002,2
17984,O18983,11237,BUSHWICK,3269,257 HIMROD STREET,07 RENTALS - WALKUP APARTMENTS,2A,C2,1931,2
17985,O381928,11231,COBBLE HILL,323,58 STRONG PLACE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1900,NA
17986,O107808,11238,CROWN HEIGHTS,1211,629 FRANKLIN AVENUE,02 TWO FAMILY HOMES,1,S2,1920,4
17987,O182693,11216,CROWN HEIGHTS,1256,265 NEW YORK AVENUE,02 TWO FAMILY HOMES,1,B1,1905,1
17988,O157607,11213,CROWN HEIGHTS,1263,922 LINCOLN PL,02 TWO FAMILY HOMES,1,B9,1910,1
17989,O292796,11225,CROWN HEIGHTS,1310,512 MONTGOMERY STREET,02 TWO FAMILY HOMES,1,B9,1935,1
17990,O157601,11213,CROWN HEIGHTS,1407,1553 CARROLL STREET,02 TWO FAMILY HOMES,1,B1,1920,1
17991,O342588,11213,CROWN HEIGHTS,1394,918 EASTERN PARKWAY,03 THREE FAMILY HOMES,1,C0,1901,2
17992,O68552,11213,CROWN HEIGHTS,1403,1764 UNION STREET,05 TAX CLASS 1 VACANT LAND,2,D3,2017,11
17993,O83032,11216,CROWN HEIGHTS,1209,1442 PACIFIC STREET,07 RENTALS - WALKUP APARTMENTS,2B,C1,1931,2
17994,O356489,11213,CROWN HEIGHTS,1223,127 KINGSTON AVENUE,14 RENTALS - 4-10 UNIT,2A,S4,1905,4
17995,O332047,11201,DOWNTOWN-FULTON FERRY,202,"28 CADMAN PLAZA WEST, 3C",10 COOPS - ELEVATOR APARTMENTS,2,D4,1906,3
17996,O182682,11201,DOWNTOWN-FULTON FERRY,52,85 ADAMS STREET,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
17997,O342595,11219,DYKER HEIGHTS,5764,955 68TH STREET,02 TWO FAMILY HOMES,1,B3,1920,1
17998,O144082,11228,DYKER HEIGHTS,6176,1174 71ST   STREET,03 THREE FAMILY HOMES,1,C0,1930,2
17999,O292817,11207,EAST NEW YORK,4303,734 MILLER AVENUE,07 RENTALS - WALKUP APARTMENTS,2A,C2,1930,2
18000,O281622,11208,EAST NEW YORK,4504,2488 LINDEN BOULEVARD,22 STORE BUILDINGS,4,K1,1994,5
18001,O306324,11207,EAST NEW YORK,4409,12041 FLATLANDS AVENUE,29 COMMERCIAL GARAGES,4,G1,1950,10
18002,O68559,11218,FLATBUSH-CENTRAL,5141,1016 BEVERLEY ROAD,01 ONE FAMILY HOMES,1,A1,1930,1
18003,O356475,11226,FLATBUSH-CENTRAL,5146,336 EAST 16TH   STREET,01 ONE FAMILY HOMES,1,A1,1920,1
18004,O44284,11226,FLATBUSH-CENTRAL,5213,2617 NEWKIRK AVE,07 RENTALS - WALKUP APARTMENTS,2B,C1,1931,2
18005,O393108,11205,FORT GREENE,2044,122 ADELPHI STREET,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2007,NA
18006,O367272,11217,FORT GREENE,2111,1 HANSON PLACE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
18007,O33452,11231,GOWANUS,444,345 CARROLL STREET,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2015,NA
18008,O381899,11215,GOWANUS,1027,500 4 AVENUE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
18009,O168321,11223,GRAVESEND,6656,1753 WEST 1ST   STREET,02 TWO FAMILY HOMES,1,B1,1931,1
18010,O243306,11223,GRAVESEND,7085,166 VAN SICKLEN STREET,02 TWO FAMILY HOMES,1,B2,1925,1
18011,O281588,11211,GREENPOINT,2721,50 BAYARD STREET,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2008,NA
18012,O119043,11222,GREENPOINT,2644,82 GUERNSEY ST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,2003,NA
18013,O292832,11229,MADISON,7329,4112 BEDFORD AVENUE,02 TWO FAMILY HOMES,1,B1,1930,1
18014,O19013,11229,MADISON,7330,4147 BEDFORD AVENUE,03 THREE FAMILY HOMES,1,C0,1935,2
18015,O306304,11235,MANHATTAN BEACH,8726,13 WEST END AVENUE,33 EDUCATIONAL FACILITIES,4,W9,1934,8
18016,O107764,11234,MILL BASIN,8655,2309 MILL AVENUE,01 ONE FAMILY HOMES,1,A2,1950,1
18017,O157578,11234,MILL BASIN,8616,19 WHITMAN DRIVE,02 TWO FAMILY HOMES,1,B3,1960,1
18018,O157577,11233,OCEAN HILL,1500,596 MAC DONOUGH,02 TWO FAMILY HOMES,1,B3,1899,1
18019,O367284,11233,OCEAN HILL,1511,537 CHAUNCEY STREET,03 THREE FAMILY HOMES,1,B2,1901,1
18020,O193779,11233,OCEAN HILL,1552,2164A FULTON STREET,14 RENTALS - 4-10 UNIT,2A,S3,1910,4
18021,O207244,11230,OCEAN PARKWAY-NORTH,6567,1466 EAST 5TH   STREET,01 ONE FAMILY HOMES,1,A1,1920,1
18022,O281572,11218,OCEAN PARKWAY-NORTH,5412,787 EAST 5TH STREET,02 TWO FAMILY HOMES,1,B2,1920,1
18023,O133453,11230,OCEAN PARKWAY-NORTH,5423,131 PARKVILLE AVENUE,02 TWO FAMILY HOMES,1,B1,1925,1
18024,O119054,11230,OCEAN PARKWAY-NORTH,6518,4639 BAY PARKWAY,02 TWO FAMILY HOMES,1,B2,1925,1
18025,O381888,11230,OCEAN PARKWAY-NORTH,6572,1343 EAST 9TH   STREET,02 TWO FAMILY HOMES,1,B2,1925,1
18026,O182645,11230,OCEAN PARKWAY-NORTH,6542,627 AVENUE M,03 THREE FAMILY HOMES,1,C0,1930,2
18027,O342607,11230,OCEAN PARKWAY-NORTH,6615,1504 EAST 9TH STREET,03 THREE FAMILY HOMES,1,C0,1925,2
18028,O281570,11215,PARK SLOPE,966,"144 GARFIELD PLACE, 4L",09 COOPS - WALKUP APARTMENTS,2C,C6,1920,2
18029,O356454,11215,PARK SLOPE,966,190 GARFIELD PLACE,12 CONDOS - WALKUP APARTMENTS,2,R2,0,NA
18030,O7884,11215,PARK SLOPE SOUTH,1023,327 12TH   STREET,01 ONE FAMILY HOMES,1,A4,1901,1
18031,O157564,11224,SEAGATE,7033,5101 BEACH 51 STREET,01 ONE FAMILY HOMES,1,A1,1965,1
18032,O157563,11229,SHEEPSHEAD BAY,7398,2353 EAST 13TH   STREET,03 THREE FAMILY HOMES,1,C0,2001,2
18033,O57958,11235,SHEEPSHEAD BAY,7460,2613 EAST 16TH STREET,21 OFFICE BUILDINGS,4,O7,1960,5
18034,O82980,11232,SUNSET PARK,664,135 29TH STREET,02 TWO FAMILY HOMES,1,B9,1915,1
18035,O82979,11220,SUNSET PARK,791,450 50TH   STREET,02 TWO FAMILY HOMES,1,B9,1901,1
18036,O157558,11220,SUNSET PARK,858,750 58TH STREET,02 TWO FAMILY HOMES,1,B9,1910,1
18037,O292843,11220,SUNSET PARK,854,326 58TH STREET,07 RENTALS - WALKUP APARTMENTS,2A,C3,1906,2
18038,O356426,11232,SUNSET PARK,915,760 39TH STREET,07 RENTALS - WALKUP APARTMENTS,2A,C2,1935,2
18039,O243358,11211,WILLIAMSBURG-EAST,2749,130 JACKSON STREET,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
18040,O157538,11206,WILLIAMSBURG-EAST,2273,78 BARTLETT STREET,30 WAREHOUSES,4,E1,1931,6
18041,O68599,11249,WILLIAMSBURG-NORTH,2290,135 N 11TH ST,13 CONDOS - ELEVATOR APARTMENTS,2,R4,2011,NA
18042,O133432,11249,WILLIAMSBURG-NORTH,2348,184 KENT AVENUE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1914,NA
18043,O356413,11249,WILLIAMSBURG-SOUTH,2130,60 BROADWAY,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
18044,O7868,11249,WILLIAMSBURG-SOUTH,2134,440 KENT AVENUE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,0,NA
18045,O94185,11249,WILLIAMSBURG-SOUTH,2403,330 WYTHE AVENUE,13 CONDOS - ELEVATOR APARTMENTS,2,R4,1914,NA
18046,O193812,11218,WINDSOR TERRACE,5281,137 EAST 2ND STREET,02 TWO FAMILY HOMES,1,B1,1925,1
18047,O182630,11237,WYCKOFF HEIGHTS,3319,312 MENAHAN STREET,02 TWO FAMILY HOMES,1,B1,1920,1
18048,O182627,11214,BATH BEACH,6446,184 BAY 29 STREET,03 THREE FAMILY HOMES,1,C0,2008,2
18049,O306288,11209,BAY RIDGE,5920,7319 5 AVENUE,22  STORE BUILDINGS,4,K9,1915,4
18050,O356407,11205,BEDFORD STUYVESANT,1924,295 CLASSON AVENUE,07  RENTALS - WALKUP APARTMENTS,2B,C1,1910,2
18051,O342632,11204,BENSONHURST,5553,1766 65TH   STREET,03 THREE FAMILY HOMES,2,C7,0,NA
18052,O44351,11204,BENSONHURST,5561,6607 18TH   AVENUE,22  STORE BUILDINGS,4,K9,1931,4
18053,O292856,11201,BOERUM HILL,181,282 ATLANTIC AVE,14  RENTALS - 4-10 UNIT,2A,S3,1900,4
18054,O281553,11220,BOROUGH PARK,742,4415 8 AVENUE,14  RENTALS - 4-10 UNIT,2A,S4,1920,4
18055,O243366,11201,BROOKLYN HEIGHTS,235,"178 HICKS STREET, 3                      ",09  COOPS - WALKUP APARTMENTS,2C,C6,1846,2
18056,O281542,11231,CARROLL GARDENS,474,185 HUNTINGTON,07  RENTALS - WALKUP APARTMENTS,,,0,NA
18057,O182617,11205,CLINTON HILL,1915,258 CLINTON AVENUE,07  RENTALS - WALKUP APARTMENTS,2B,C1,1905,2
18058,O68603,11231,COBBLE HILL-WEST,341,86 UNION STREET,02 TWO FAMILY HOMES,1,S2,1931,4
18059,O267285,11216,CROWN HEIGHTS,1259,626 LINCOLN PLACE,07  RENTALS - WALKUP APARTMENTS,2,C1,1905,2
18060,O243371,11207,EAST NEW YORK,3883,781 HINSDALE STREET,27  FACTORIES,4,E1,1930,6
18061,O82943,11218,FLATBUSH-CENTRAL,5144,267 ARGYLE ROAD,01 ONE FAMILY HOMES,1,A1,1925,1
18062,O68618,11218,FLATBUSH-CENTRAL,5176,1225 DITMAS AVENUE,01 ONE FAMILY HOMES,1,A1,1899,1
18063,O317599,11234,FLATLANDS,7822,"2020 EAST 41ST STREET, 2D                ",10  COOPS - ELEVATOR APARTMENTS,2,D4,1931,3
18064,O193826,11215,GOWANUS,1015,489 3RD AVENUE,02 TWO FAMILY HOMES,1,S2,1901,NA
